@relation bank-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute age numeric
@attribute job {admin.,blue-collar,entrepreneur,housemaid,management,retired,self-employed,services,student,technician,unemployed,unknown}
@attribute marital {divorced,married,single}
@attribute education {primary,secondary,tertiary,unknown}
@attribute default {no,yes}
@attribute balance numeric
@attribute housing {no,yes}
@attribute loan {no,yes}
@attribute contact {cellular,telephone,unknown}
@attribute day numeric
@attribute month {apr,aug,dec,feb,jan,jul,jun,mar,may,nov,oct,sep}
@attribute duration numeric
@attribute campaign numeric
@attribute pdays numeric
@attribute previous numeric
@attribute poutcome {failure,other,success,unknown}
@attribute y {no,yes}

@data
0.102941,admin.,married,secondary,no,0.044469,no,no,unknown,0.866667,may,0.248593,0,0,0,unknown,no
0.485294,technician,married,tertiary,no,0.047342,no,no,cellular,0.933333,aug,0.05197,0.040816,0,0,unknown,no
0.573529,retired,married,secondary,no,0.050174,yes,yes,cellular,0.533333,nov,0.031778,0,0,0,unknown,no
0.558824,housemaid,married,tertiary,no,0.044509,no,no,cellular,0.1,aug,0.04568,0.020408,0,0,unknown,no
0.220588,management,married,tertiary,no,0.044469,yes,no,unknown,0.233333,may,0.069513,0.020408,0,0,unknown,no
0.588235,blue-collar,married,primary,no,0.044469,no,no,cellular,0.566667,nov,0.053956,0.020408,0,0,unknown,no
0.117647,technician,single,secondary,no,0.048254,no,yes,cellular,0.266667,jul,0.222443,0.081633,0,0,unknown,no
0.338235,entrepreneur,married,tertiary,no,0.044469,no,no,cellular,0.266667,jul,0.076796,0,0,0,unknown,no
0.411765,housemaid,single,tertiary,no,0.094495,no,no,unknown,0.366667,jun,0.327375,0.102041,0,0,unknown,yes
0.205882,blue-collar,married,secondary,no,0.044469,yes,yes,cellular,0.9,jul,0.02615,0.22449,0,0,unknown,no
0.176471,services,single,secondary,no,0.056066,yes,no,cellular,0.166667,may,0.031778,0,0,0,unknown,no
0.264706,management,married,tertiary,no,0.099354,yes,no,cellular,0.033333,feb,0.09434,0.020408,0.200688,0.16,other,yes
0.147059,blue-collar,married,secondary,no,0.038053,no,yes,cellular,0.233333,jul,0.173452,0.020408,0,0,unknown,no
0.279412,unemployed,married,primary,no,0.039597,no,no,unknown,0.366667,jun,0.111221,0.020408,0,0,unknown,no
0.235294,self-employed,married,secondary,no,0.163703,no,no,cellular,0.666667,nov,0.009599,0.040816,0,0,unknown,no
0.176471,technician,single,secondary,no,0.070912,no,no,telephone,0.533333,apr,0.092685,0.040816,0,0,unknown,no
0.632353,management,married,tertiary,no,0.069422,no,no,telephone,0.166667,aug,0.079775,0.040816,0,0,unknown,yes
0.191176,technician,single,tertiary,no,0.058684,yes,no,cellular,0.533333,apr,0.036743,0,0,0,unknown,no
0.176471,services,married,secondary,no,0.049677,yes,no,unknown,0.133333,may,0.240318,0.020408,0,0,unknown,no
0.470588,blue-collar,divorced,primary,no,0.05255,yes,no,cellular,0.333333,may,0.113539,0,0.326835,0.08,failure,no
0.147059,services,single,secondary,no,0.044469,no,no,cellular,0.533333,jul,0.017875,0,0,0,unknown,no
0.352941,blue-collar,married,primary,no,0.047892,yes,no,cellular,0.533333,jul,0.058259,0,0,0,unknown,no
0.25,blue-collar,married,secondary,no,0.045315,yes,no,unknown,0.033333,jun,0.017213,0.142857,0,0,unknown,no
0.220588,self-employed,married,primary,no,0.054026,yes,no,unknown,0.033333,jun,0.106587,0.040816,0,0,unknown,no
0.147059,services,married,secondary,no,0.045234,yes,no,telephone,0.666667,jul,0.111883,0.163265,0,0,unknown,no
0.558824,retired,married,secondary,no,0.051489,no,yes,cellular,0.033333,feb,0.014896,0.102041,0,0,unknown,no
0.352941,management,married,tertiary,no,0.050134,no,no,cellular,0.366667,aug,0.035088,0,0,0,unknown,no
0.205882,services,married,secondary,no,0.04965,no,no,cellular,0.366667,nov,0.082423,0,0.106651,0.16,failure,yes
0.602941,management,married,tertiary,no,0.089932,no,no,cellular,0.433333,aug,0.209202,0.020408,0,0,unknown,no
0.470588,technician,married,primary,no,0.047959,no,no,cellular,0.6,aug,0.044025,0.020408,0,0,unknown,no
0.308824,admin.,single,secondary,no,0.044456,no,no,cellular,0.2,jul,0.055942,0,0,0,unknown,no
0.470588,technician,married,secondary,no,0.064469,yes,no,cellular,0.566667,jul,0.073817,0.020408,0,0,unknown,no
0.279412,services,married,secondary,no,0.05114,yes,yes,unknown,0.6,may,0.027805,0.081633,0,0,unknown,no
0.235294,technician,married,secondary,no,0.067382,yes,no,unknown,0.033333,jun,0.139689,0.040816,0,0,unknown,no
0.411765,technician,married,secondary,no,0.055556,yes,no,telephone,0.566667,nov,0.063224,0.040816,0.129587,0.32,other,no
0.382353,blue-collar,married,primary,no,0.056644,no,no,cellular,0.566667,aug,0.07481,0.142857,0,0,unknown,no
0.308824,services,married,secondary,no,0.069113,yes,no,cellular,0.366667,may,0.246938,0.020408,0,0,unknown,yes
0.147059,entrepreneur,single,secondary,no,0.049892,no,no,cellular,0.966667,jan,0.135386,0.040816,0,0,unknown,no
0.485294,management,divorced,tertiary,no,0.056644,yes,no,unknown,0.1,jun,0.033102,0.020408,0,0,unknown,no
0.102941,technician,married,secondary,no,0.044711,yes,yes,cellular,0.133333,may,0.044356,0,0,0,unknown,no
0.176471,blue-collar,single,primary,no,0.037825,yes,no,unknown,0.933333,may,0.109235,0.020408,0,0,unknown,no
0.529412,services,married,unknown,no,0.060711,yes,no,unknown,0.966667,may,0.285998,0,0,0,unknown,no
0.235294,services,married,secondary,no,0.055462,yes,no,telephone,0.433333,jul,0.03244,0.265306,0,0,unknown,no
0.544118,management,divorced,tertiary,no,0.050402,no,no,unknown,0.9,may,0.024164,0.040816,0,0,unknown,no
0.132353,blue-collar,single,secondary,no,0.043852,yes,no,cellular,0,sep,0.064548,0,0.106651,0.56,success,yes
0.117647,student,single,secondary,no,0.053476,yes,no,unknown,0.2,may,0.108573,0.020408,0,0,unknown,no
0.161765,technician,married,secondary,no,0.049449,no,no,cellular,0.2,aug,0.039722,0.020408,0,0,unknown,no
0.470588,technician,married,tertiary,no,0.044429,no,no,cellular,0.8,aug,0.028798,0.163265,0,0,unknown,no
0.205882,management,married,secondary,no,0.044617,yes,no,cellular,0.1,may,0.033102,0.040816,0,0,unknown,no
0.191176,blue-collar,single,secondary,no,0.044912,yes,no,cellular,0.566667,may,0.040053,0,0.423165,0.16,failure,no
0.352941,entrepreneur,married,secondary,no,0.045865,yes,no,cellular,0.566667,jul,0.208871,0.040816,0,0,unknown,yes
0.397059,blue-collar,married,primary,no,0.046805,no,yes,cellular,0.466667,jul,0.028467,0,0,0,unknown,no
0.191176,management,married,tertiary,no,0.086173,yes,yes,cellular,0.8,jul,0.101291,0,0,0,unknown,no
0.308824,services,married,secondary,no,0.063771,yes,no,cellular,0.166667,may,0.067196,0,0.40367,0.08,failure,no
0.294118,blue-collar,married,secondary,no,0.062818,no,no,unknown,0.366667,jun,0.01291,0,0,0,unknown,no
0.470588,blue-collar,married,primary,no,0.044322,no,no,telephone,0.5,jul,0.040384,0.061224,0,0,unknown,no
0.397059,admin.,single,secondary,no,0.067194,yes,no,cellular,0.8,jan,0.044025,0,0.112385,0.04,success,no
0.352941,blue-collar,married,primary,no,0.054912,yes,yes,unknown,0.466667,may,0.092685,0.081633,0,0,unknown,no
0.25,technician,married,tertiary,no,0.055704,no,no,cellular,0.9,aug,0.021185,0.102041,0,0,unknown,no
0.426471,management,married,tertiary,no,0.049342,no,no,cellular,0.566667,nov,0.020854,0,0,0,unknown,no
0.102941,admin.,single,secondary,no,0.047637,yes,yes,cellular,0.566667,may,0.001324,0.020408,0,0,unknown,no
0.294118,admin.,single,unknown,no,0.044469,yes,no,cellular,0.333333,may,0.019199,0,0,0,unknown,no
0.411765,management,married,tertiary,no,0.043798,no,yes,cellular,0.2,jul,0.056604,0,0,0,unknown,no
0.058824,entrepreneur,single,primary,no,0.044523,yes,no,unknown,0.4,may,0.129427,0.020408,0,0,unknown,yes
0.514706,management,divorced,tertiary,no,0.397565,yes,no,cellular,0.333333,feb,0.007613,0,0.097477,0.12,failure,no
0.279412,admin.,married,secondary,no,0.045087,yes,yes,unknown,0.166667,may,0.063224,0,0,0,unknown,no
0.205882,technician,married,secondary,no,0.052187,no,yes,cellular,0.1,feb,0.082754,0.020408,0,0,unknown,no
0.235294,admin.,divorced,secondary,no,0.046456,no,yes,cellular,0.233333,jul,0.064548,0,0,0,unknown,no
0.485294,services,married,secondary,no,0.050254,no,no,cellular,0.833333,aug,0.02284,0.326531,0,0,unknown,no
0.088235,technician,single,tertiary,no,0.054899,yes,no,unknown,0.433333,may,0.114863,0,0,0,unknown,no
0.147059,management,married,tertiary,no,0.04714,yes,yes,unknown,0.2,may,0.557762,0.061224,0,0,unknown,yes
0.235294,technician,single,tertiary,no,0.092146,no,no,cellular,0.666667,nov,0.087057,0,0,0,unknown,no
0.441176,services,married,secondary,no,0.0451,no,no,unknown,0.133333,may,0.076134,0.020408,0,0,unknown,no
0.323529,admin.,divorced,secondary,no,0.095784,no,no,cellular,0.833333,apr,0.076134,0.183673,0,0,unknown,no
0.191176,management,married,tertiary,no,0.046322,no,no,cellular,0.633333,aug,0.029791,0.061224,0,0,unknown,no
0.147059,admin.,single,secondary,no,0.059462,yes,no,unknown,0.233333,may,0.024164,0.020408,0,0,unknown,no
0.132353,blue-collar,married,secondary,no,0.062254,yes,no,cellular,0.466667,may,0.078782,0,0,0,unknown,no
0.588235,retired,married,secondary,no,0.044469,no,no,cellular,0.566667,jul,0.080437,0.061224,0,0,unknown,no
0.220588,entrepreneur,married,tertiary,no,0.102764,no,no,unknown,0.266667,jun,0.026812,0.061224,0,0,unknown,no
0.529412,management,divorced,tertiary,no,0.065919,no,no,cellular,0.7,aug,0.199603,0.061224,0,0,unknown,no
0.220588,management,married,tertiary,no,0.088777,yes,no,cellular,0.533333,jun,0.159219,0.020408,0.261468,0.16,failure,yes
0.073529,student,single,secondary,no,0.055503,no,no,cellular,0.866667,oct,0.059583,0,0.105505,0.08,failure,yes
0.338235,technician,divorced,secondary,no,0.040711,yes,no,unknown,0.833333,may,0.084078,0,0,0,unknown,no
0.220588,management,single,unknown,no,0.06506,yes,no,cellular,0.5,apr,0.050314,0,0.169725,0.28,other,no
0.220588,admin.,married,secondary,no,0.066898,no,no,unknown,0.666667,may,0.051639,0,0,0,unknown,no
0.470588,self-employed,married,tertiary,no,0.071408,no,no,unknown,0.5,jun,0.336643,0,0,0,unknown,no
0.573529,blue-collar,married,primary,no,0.044469,yes,no,cellular,1,jul,0.000331,0.489796,0,0,unknown,no
0.367647,technician,married,secondary,no,0.08173,yes,no,cellular,0.866667,jan,0.230718,0,0,0,unknown,yes
0.205882,blue-collar,married,secondary,no,0.046335,yes,yes,cellular,0.566667,may,0.24098,0.020408,0.334862,0.2,failure,yes
0.220588,management,married,tertiary,no,0.05216,no,no,cellular,0.3,aug,0.03906,0,0,0,unknown,no
0.220588,admin.,married,secondary,no,0.050845,yes,no,unknown,0.2,may,0.183714,0,0,0,unknown,no
0.338235,blue-collar,divorced,secondary,no,0.0451,yes,yes,unknown,0.233333,may,0.045349,0,0,0,unknown,no
0.397059,management,single,tertiary,no,0.073382,yes,no,cellular,0.666667,jul,0.027474,0.061224,0,0,unknown,no
0.176471,self-employed,single,tertiary,no,0.045758,no,no,cellular,0.133333,feb,0.189672,0,0,0,unknown,no
0.294118,entrepreneur,married,tertiary,no,0.045583,yes,no,cellular,0.333333,jul,0.062562,0.020408,0,0,unknown,no
0.220588,management,single,tertiary,no,0.135287,no,no,cellular,0.9,aug,0.068189,0.081633,0,0,unknown,no
0.411765,technician,married,secondary,no,0.097797,no,no,cellular,0.166667,aug,0.24098,0.020408,0,0,unknown,no
0.338235,services,divorced,secondary,no,0.049462,yes,yes,unknown,0.166667,may,0.038729,0.020408,0,0,unknown,no
0.426471,blue-collar,single,secondary,no,0.03706,no,yes,cellular,0.666667,nov,0.048328,0.020408,0,0,unknown,no
0.161765,self-employed,single,tertiary,no,0.045113,no,no,cellular,0.666667,nov,0.045018,0,0,0,unknown,no
0.279412,technician,married,secondary,no,0.14777,yes,no,cellular,0.633333,nov,0.126448,0.020408,0,0,unknown,no
0.073529,services,married,secondary,no,0.104871,yes,no,cellular,0.333333,may,0.241311,0.020408,0,0,unknown,yes
0.220588,technician,married,secondary,no,0.044483,yes,no,cellular,0.6,nov,0.034426,0,0,0,unknown,no
0.397059,management,single,tertiary,no,0.045087,no,yes,cellular,0.533333,nov,0.025157,0,0.175459,0.04,failure,no
0.191176,admin.,divorced,secondary,yes,0.044228,yes,no,unknown,0.366667,may,0.049983,0.040816,0,0,unknown,no
0.397059,services,married,secondary,no,0.050523,yes,yes,cellular,0.4,may,0.127441,0.061224,0,0,unknown,no
0.102941,self-employed,married,tertiary,no,0.050899,yes,no,cellular,0.266667,feb,0.042701,0.040816,0,0,unknown,no
0.338235,blue-collar,married,secondary,no,0.044469,yes,no,cellular,0.666667,nov,0.107249,0.102041,0,0,unknown,no
0.455882,technician,married,secondary,no,0.059637,yes,no,cellular,0.733333,jul,0.038067,0.020408,0,0,unknown,no
0.323529,blue-collar,married,primary,no,0.049691,yes,no,unknown,0.5,jun,0.027474,0.102041,0,0,unknown,no
0.220588,admin.,single,secondary,no,0.044603,no,yes,cellular,0.566667,nov,0.052301,0,0.199541,0.12,failure,no
0.191176,services,married,secondary,no,0.049852,yes,no,unknown,0.466667,may,0.095995,0.020408,0,0,unknown,no
0.573529,housemaid,single,tertiary,no,0.046415,yes,yes,cellular,0.5,jul,0.041046,0.020408,0,0,unknown,no
0.382353,technician,married,secondary,no,0.046013,yes,no,cellular,0.166667,may,0.034426,0,0,0,unknown,no
0.132353,admin.,single,secondary,no,0.045664,yes,yes,cellular,0.166667,feb,0.055611,0.020408,0,0,unknown,no
0.235294,technician,married,secondary,no,0.045731,yes,yes,unknown,0.433333,may,0.067527,0.081633,0,0,unknown,no
0.294118,services,married,secondary,no,0.063771,yes,no,unknown,0.633333,may,0.068851,0.020408,0,0,unknown,no
0.441176,unemployed,divorced,tertiary,no,0.054939,no,no,cellular,0.233333,nov,0.047666,0,1,0.08,failure,no
0.455882,management,married,tertiary,no,0.047248,yes,no,cellular,0.1,feb,0.031447,0,0,0,unknown,no
0.264706,management,married,tertiary,no,0.047664,no,no,cellular,0.066667,feb,0.059914,0,0.106651,0.04,success,yes
0.382353,blue-collar,married,primary,no,0.077126,no,no,cellular,0.166667,aug,0.042701,0.020408,0,0,unknown,no
0.161765,housemaid,single,secondary,no,0.070294,no,no,cellular,0.166667,feb,0.054949,0,0,0,unknown,no
0.426471,unemployed,married,tertiary,no,0.038147,yes,no,unknown,0.6,may,0.219795,0.122449,0,0,unknown,no
0.25,management,single,tertiary,no,0.065019,yes,no,cellular,0.233333,may,0.025488,0.040816,0.196101,0.04,failure,no
0.323529,management,single,secondary,no,0.054724,no,no,cellular,0.366667,jun,0.07481,0.020408,0,0,unknown,no
0.529412,blue-collar,married,secondary,no,0.04961,no,no,unknown,0.133333,may,0.093678,0,0,0,unknown,no
0.75,retired,married,primary,no,0.095234,no,no,cellular,0.5,mar,0.203244,0,0,0,unknown,no
0.323529,management,married,tertiary,no,0.048845,yes,no,cellular,0.133333,may,0.259517,0,0,0,unknown,yes
0.411765,services,divorced,secondary,no,0.053744,no,no,cellular,0.166667,feb,0.093016,0.102041,0,0,unknown,no
0.220588,technician,single,secondary,no,0.044469,no,no,cellular,0.666667,aug,0.052632,0.020408,0,0,unknown,no
0.205882,management,single,tertiary,no,0.045798,no,no,cellular,0.233333,jul,0.051308,0,0,0,unknown,no
0.573529,retired,married,secondary,no,0.051207,yes,no,cellular,0.366667,may,0.063886,0.020408,0.425459,0.12,failure,no
0.470588,management,married,tertiary,no,0.044268,no,no,cellular,0.8,jul,0.068851,0.020408,0,0,unknown,no
0.382353,management,married,tertiary,no,0.070361,yes,no,unknown,0.933333,may,0.013241,0.285714,0,0,unknown,no
0.529412,admin.,married,secondary,no,0.044469,no,no,cellular,0.733333,sep,0.058259,0.020408,0.274083,0.12,success,no
0.161765,blue-collar,single,primary,no,0.046952,no,no,unknown,0.833333,jun,0.002317,0,0,0,unknown,no
0.205882,management,single,secondary,no,0.038778,yes,no,unknown,0.833333,may,0.284343,0,0,0,unknown,no
0.117647,services,single,secondary,no,0.044469,yes,no,unknown,0.2,may,0.12711,0.122449,0,0,unknown,no
0.588235,retired,married,secondary,no,0.048751,yes,no,unknown,0.133333,may,0.046011,0.040816,0,0,unknown,no
0.220588,management,single,tertiary,no,0.046764,yes,no,cellular,0.2,may,0.0619,0,0.338303,0.04,failure,no
0.411765,technician,divorced,tertiary,no,0.02906,yes,yes,unknown,0.866667,may,0.019199,0.020408,0,0,unknown,no
0.367647,blue-collar,married,primary,no,0.044322,yes,no,unknown,0.266667,may,0.002979,0,0,0,unknown,no
0.235294,admin.,single,secondary,no,0.044469,yes,no,cellular,0.4,may,0.353856,0,0,0,unknown,yes
0.382353,management,married,tertiary,no,0.041704,yes,no,cellular,0.166667,may,0.110228,0.020408,0,0,unknown,no
0.338235,blue-collar,married,primary,no,0.053919,yes,yes,telephone,1,jul,0.027805,0.183673,0,0,unknown,no
0.279412,technician,married,secondary,no,0.070388,no,no,cellular,0.033333,jun,0.053956,0,0.34289,0.4,other,no
0.220588,technician,single,secondary,no,0.057127,no,no,cellular,0.933333,aug,0.030453,0.061224,0,0,unknown,no
0.235294,technician,married,secondary,no,0.048858,yes,no,cellular,0.4,apr,0.176432,0.040816,0,0,unknown,no
0.147059,management,single,secondary,no,0.04306,yes,no,unknown,0.866667,may,0.000331,0.040816,0,0,unknown,no
0.573529,retired,married,secondary,no,0.057664,no,no,cellular,0.133333,aug,0.044687,0,0,0,unknown,no
0.367647,blue-collar,single,primary,no,0.055033,yes,no,unknown,0.966667,may,0.187355,0.020408,0,0,unknown,no
0.382353,entrepreneur,married,tertiary,no,0.044469,yes,no,cellular,0.933333,jul,0.031778,0.040816,0,0,unknown,no
0.352941,blue-collar,married,secondary,no,0.085542,yes,no,unknown,0.466667,may,0.082423,0.020408,0,0,unknown,no
0.367647,services,married,secondary,no,0.122052,yes,no,cellular,0,apr,0.172459,0.020408,0,0,unknown,no
0.161765,technician,single,secondary,no,0.055073,no,no,cellular,0.633333,aug,0.229063,0.040816,0,0,unknown,no
0.279412,unemployed,married,tertiary,no,0.063919,no,no,unknown,0.833333,may,0.17577,0.102041,0,0,unknown,no
0.455882,technician,married,secondary,no,0.063422,no,no,cellular,0.166667,aug,0.042039,0.040816,0,0,unknown,no
0.029412,student,single,secondary,no,0.05361,no,no,unknown,0.633333,aug,0.000662,0,0,0,unknown,no
0.279412,entrepreneur,married,tertiary,no,0.04753,yes,no,cellular,0.133333,feb,0.033433,0,0,0,unknown,no
0.338235,admin.,married,secondary,no,0.044469,no,no,unknown,0.6,jun,0.121152,0,0,0,unknown,no
0.382353,technician,single,tertiary,no,0.072482,no,no,cellular,0.933333,aug,0.008275,0.265306,0,0,unknown,no
0.220588,entrepreneur,married,secondary,no,0.044496,yes,yes,cellular,0.133333,may,0.059583,0,0.192661,0.24,failure,no
0.426471,technician,married,secondary,no,0.047113,no,yes,cellular,0.066667,feb,0.014234,0.020408,0.255734,0.12,other,no
0.220588,services,married,secondary,no,0.044469,no,yes,unknown,0.033333,jul,0.062562,0.061224,0,0,unknown,no
0.191176,blue-collar,married,secondary,no,0.070039,yes,no,cellular,0.5,jul,0.233366,0.020408,0,0,unknown,yes
0.235294,technician,married,tertiary,no,0.046053,no,no,cellular,0.166667,aug,0.11718,0.020408,0,0,unknown,no
0.294118,entrepreneur,married,tertiary,no,0.079959,yes,no,unknown,0.633333,may,0.082423,0,0,0,unknown,no
0.25,self-employed,married,tertiary,no,0.265003,yes,no,unknown,0.166667,jun,0.063886,0.040816,0,0,unknown,no
0.235294,technician,married,secondary,no,0.044644,no,no,cellular,0.7,aug,0.029791,0.020408,0,0,unknown,no
0.558824,services,divorced,secondary,no,0.044657,no,yes,cellular,0.7,jul,0.145978,0.020408,0,0,unknown,no
0.132353,technician,single,secondary,no,0.054791,yes,no,cellular,0.466667,may,0.049321,0,0.426606,0.08,failure,no
0.352941,admin.,married,unknown,no,0.091247,no,no,unknown,0.566667,jun,0.036081,0,0,0,unknown,no
0.558824,management,married,secondary,no,0.046335,no,no,cellular,0.533333,aug,0.025157,0,0,0,unknown,no
0.220588,services,divorced,secondary,no,0.047181,yes,no,unknown,0.466667,may,0.103939,0,0,0,unknown,no
0.25,technician,married,tertiary,no,0.04455,yes,no,cellular,0.866667,jan,0.031778,0,0.5,0.04,failure,no
0.411765,management,divorced,tertiary,no,0.078227,no,no,unknown,0.633333,jun,0.011917,0.040816,0,0,unknown,no
0.25,management,divorced,tertiary,no,0.1142,yes,no,unknown,0.033333,jun,0.016882,0.489796,0,0,unknown,no
0.205882,management,married,tertiary,no,0.07263,no,no,cellular,0.633333,nov,0.020854,0,0,0,unknown,no
0.558824,management,married,tertiary,no,0.048764,no,no,cellular,0.2,aug,0.023833,0.020408,0,0,unknown,no
0.558824,management,married,tertiary,no,0.090522,yes,no,unknown,0.5,may,0.02284,0,0,0,unknown,no
0.220588,admin.,married,secondary,no,0.04514,yes,no,unknown,0.633333,may,0.028136,0.020408,0,0,unknown,no
0.470588,housemaid,divorced,tertiary,no,0.049436,yes,no,cellular,0.6,aug,0.034757,0.040816,0,0,unknown,no
0.514706,blue-collar,divorced,primary,no,0.042026,no,no,cellular,0.266667,jul,0.031116,0,0,0,unknown,no
0.485294,self-employed,single,tertiary,no,0.066254,yes,no,unknown,0.133333,jun,0.005627,0.326531,0,0,unknown,no
0.352941,entrepreneur,married,tertiary,no,0.223554,yes,no,cellular,0.566667,nov,0.152598,0,0,0,unknown,no
0.573529,retired,single,primary,no,0.132656,no,no,cellular,0.666667,jul,0.033764,0.040816,0,0,unknown,no
0.5,admin.,married,secondary,no,0.047489,yes,no,cellular,0.633333,apr,0.099305,0,0.391055,0.04,failure,no
0.367647,management,married,secondary,no,0.035543,no,no,cellular,0.966667,jul,0.111883,0.040816,0,0,unknown,no
0.147059,management,single,tertiary,no,0.044469,no,no,unknown,0.5,may,0.003972,0.489796,0,0,unknown,no
0.117647,services,single,secondary,no,0.045194,yes,no,unknown,0.9,may,0.178418,0.020408,0,0,unknown,yes
0.235294,blue-collar,married,primary,no,0.045087,no,no,cellular,0.233333,jul,0.110559,0.040816,0,0,unknown,no
0.308824,self-employed,married,secondary,no,0.044496,no,no,cellular,0.7,aug,0.063886,0.081633,0,0,unknown,no
0.220588,blue-collar,married,secondary,no,0.045852,yes,yes,unknown,0.233333,may,0.315127,0.020408,0,0,unknown,no
0.279412,admin.,single,secondary,no,0.056321,yes,no,cellular,0.366667,may,0.030122,0,0.376147,0.36,other,no
0.191176,services,married,secondary,no,0.045207,yes,no,unknown,0.466667,may,0.179411,0.163265,0,0,unknown,no
0.323529,admin.,married,secondary,no,0.155045,yes,yes,unknown,0.966667,may,0.039722,0.061224,0,0,unknown,no
0.088235,blue-collar,single,secondary,no,0.056724,yes,no,cellular,0.2,jul,0.036081,0.061224,0,0,unknown,no
0.279412,blue-collar,divorced,secondary,no,0.052456,yes,no,cellular,0.2,may,0.079775,0.040816,0,0,unknown,no
0.102941,technician,single,secondary,no,0.044563,yes,no,cellular,0.7,jul,0.060907,0.020408,0,0,unknown,no
0.264706,technician,single,tertiary,no,0.066764,no,no,cellular,0.6,aug,0.064548,0.081633,0,0,unknown,no
0.161765,management,married,tertiary,no,0.045838,yes,no,cellular,0.133333,apr,0.154254,0.122449,0.489679,0.12,other,yes
0.25,services,married,secondary,no,0.049006,no,no,unknown,0.433333,may,0.028467,0,0,0,unknown,no
0.205882,management,married,secondary,no,0.086509,yes,no,unknown,0.733333,may,0.114532,0.081633,0,0,unknown,no
0.205882,admin.,single,tertiary,no,0.051046,yes,no,cellular,0.2,may,0.008937,0,0.417431,0.08,failure,no
0.235294,management,married,tertiary,no,0.080469,yes,no,cellular,0.266667,jul,0.050314,0,0,0,unknown,no
0.073529,services,married,tertiary,no,0.044469,yes,no,unknown,0.866667,may,0.09765,0,0,0,unknown,no
0.147059,unemployed,married,secondary,no,0.052469,no,no,cellular,0.966667,jan,0.167494,0.020408,0,0,unknown,no
0.514706,blue-collar,married,secondary,no,0.072106,yes,no,cellular,0.8,aug,0.057266,0.061224,0,0,unknown,no
0.117647,admin.,married,secondary,no,0.046241,no,no,cellular,0.4,oct,0.039391,0.020408,0,0,unknown,no
0.220588,management,married,secondary,no,0.044469,no,no,cellular,0.033333,feb,0.08805,0,0,0,unknown,no
0.294118,blue-collar,married,primary,no,0.049637,yes,no,unknown,0.5,may,0.073155,0.061224,0,0,unknown,no
0.279412,management,married,tertiary,no,0.047462,no,no,cellular,0.9,jan,0.01953,0,0,0,unknown,no
0.264706,management,married,tertiary,no,0.044469,yes,no,unknown,0.066667,jun,0.080437,0.244898,0,0,unknown,no
0.102941,services,single,secondary,no,0.051342,yes,yes,cellular,0.966667,jan,0.066865,0.081633,0.275229,0.12,failure,no
0.25,entrepreneur,married,tertiary,no,0.06016,yes,no,unknown,0.166667,may,0.054287,0.020408,0,0,unknown,no
0.235294,management,single,tertiary,no,0.045422,yes,no,unknown,0.666667,may,0.275405,0.22449,0,0,unknown,no
0.161765,management,single,tertiary,no,0.057086,no,no,cellular,0.233333,aug,0.042039,0.020408,0,0,unknown,no
0.088235,technician,single,secondary,no,0.043395,yes,yes,unknown,0.066667,jun,0.028136,0,0,0,unknown,no
0.220588,technician,married,secondary,no,0.044469,yes,no,cellular,0.933333,aug,0.037074,0.061224,0,0,unknown,no
0.485294,unknown,married,unknown,no,0.062147,no,no,unknown,0.366667,jun,0.017875,0,0,0,unknown,no
0.294118,admin.,married,secondary,no,0.046872,no,no,unknown,0.166667,sep,0.010593,0,0,0,unknown,no
0.220588,management,married,secondary,no,0.057986,yes,no,cellular,0.666667,jul,0.07812,0.020408,0,0,unknown,no
0.220588,management,single,secondary,no,0.044469,no,no,cellular,0.7,aug,0.04237,0.061224,0,0,unknown,no
0.161765,services,married,secondary,no,0.061731,yes,yes,cellular,0.533333,jul,0.178749,0,0,0,unknown,no
0.205882,services,married,secondary,no,0.055261,yes,yes,unknown,0.233333,may,0.086726,0,0,0,unknown,no
0.161765,student,single,secondary,no,0.044523,no,no,cellular,0.1,feb,0.145316,0.020408,0,0,unknown,no
0.470588,blue-collar,married,primary,no,0.044469,yes,no,cellular,0.3,jul,0.105925,0,0,0,unknown,no
0.25,services,single,secondary,no,0.050066,yes,no,cellular,0.166667,feb,0.003641,0.183673,0.238532,0.12,failure,no
0.426471,blue-collar,married,primary,no,0.066992,no,no,cellular,0.9,jan,0.085733,0.020408,0,0,unknown,no
0.264706,services,divorced,secondary,no,0.05161,yes,no,unknown,0.333333,jun,0.064548,0,0,0,unknown,no
0.573529,management,married,secondary,no,0.049932,yes,no,cellular,0.933333,jul,0.046673,0.020408,0,0,unknown,no
0.544118,management,divorced,tertiary,no,0.053315,no,yes,cellular,0.033333,jun,0.017213,0,0,0,unknown,no
0.220588,blue-collar,married,secondary,no,0.049744,yes,no,cellular,0.133333,may,0.002317,0.163265,0,0,unknown,no
0.205882,admin.,divorced,secondary,no,0.053342,yes,no,cellular,0.566667,nov,0.134724,0,0.199541,0.08,other,no
0.102941,services,single,secondary,no,0.044469,no,no,cellular,0.933333,jul,0.053294,0.44898,0,0,unknown,no
0.308824,management,single,unknown,no,0.055717,yes,no,unknown,0.366667,may,0.203575,0.040816,0,0,unknown,no
0.235294,services,married,secondary,no,0.047087,yes,no,cellular,0.533333,apr,0.065872,0,0,0,unknown,no
